virus		Proteina.	tamanho x=	n°	erro=	nn  	sequencia estranha ai =		nns	TM-score=	valor	TM-score2=	valor2	
denv_46_1	A_pdb5oc9.	Aligned	length=	20	RMSD=	3.38,	Seq_ID=n_identical/n_aligned=	0.050	TM-score=	0.26310	TM-score=	0.02932
denv_46_1	A_pdb2nlb.	Aligned	length=	14	RMSD=	2.46,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.20867	TM-score=	0.21153
denv_46_1	A_pdb6igw.	Aligned	length=	25	RMSD=	3.13,	Seq_ID=n_identical/n_aligned=	0.080	TM-score=	0.23812	TM-score=	0.14939
denv_46_1	A_pdb6ddx.	Aligned	length=	26	RMSD=	2.97,	Seq_ID=n_identical/n_aligned=	0.192	TM-score=	0.30292	TM-score=	0.04882
denv_46_1	1_pdb6ff4.	Aligned	length=	27	RMSD=	3.28,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.30683	TM-score=	0.15665
denv_46_1	A_pdb6thp.	Aligned	length=	23	RMSD=	2.47,	Seq_ID=n_identical/n_aligned=	0.043	TM-score=	0.33826	TM-score=	0.03105
denv_46_1	A_pdb2mhn.	Aligned	length=	28	RMSD=	1.77,	Seq_ID=n_identical/n_aligned=	0.036	TM-score=	0.35833	TM-score=	0.01464
denv_46_1	A_pdb3zys.	Aligned	length=	22	RMSD=	3.51,	Seq_ID=n_identical/n_aligned=	0.136	TM-score=	0.22456	TM-score=	0.05432
denv_46_1	A_pdb2ooz.	Aligned	length=	22	RMSD=	3.25,	Seq_ID=n_identical/n_aligned=	0.136	TM-score=	0.21332	TM-score=	0.13266
denv_46_1	A_pdb2rj9.	Aligned	length=	21	RMSD=	2.73,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.22903	TM-score=	0.06449
denv_46_1	A_pdb5puz.	Aligned	length=	19	RMSD=	3.37,	Seq_ID=n_identical/n_aligned=	0.053	TM-score=	0.20214	TM-score=	0.11363
denv_46_1	A_pdb6df6.	Aligned	length=	23	RMSD=	3.57,	Seq_ID=n_identical/n_aligned=	0.087	TM-score=	0.21490	TM-score=	0.07573
denv_46_1	A_pdb6s08.	Aligned	length=	21	RMSD=	2.88,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.19357	TM-score=	0.08225
denv_46_1	A_pdb1far.	Aligned	length=	17	RMSD=	2.18,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.23990	TM-score=	0.21289
denv_46_1	A_pdb4bsk.	Aligned	length=	23	RMSD=	3.35,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.20561	TM-score=	0.10035
denv_46_1	B_pdb2iyd.	Aligned	length=	25	RMSD=	3.88,	Seq_ID=n_identical/n_aligned=	0.080	TM-score=	0.22511	TM-score=	0.17552
denv_46_1	B_pdb1gwq.	Aligned	length=	24	RMSD=	2.96,	Seq_ID=n_identical/n_aligned=	0.042	TM-score=	0.23159	TM-score=	0.08156
denv_46_1	A_pdb2p39.	Aligned	length=	22	RMSD=	2.85,	Seq_ID=n_identical/n_aligned=	0.136	TM-score=	0.28903	TM-score=	0.12011
denv_46_1	A_pdb6t7u.	Aligned	length=	21	RMSD=	2.97,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.25420	TM-score=	0.06716
denv_46_1	A_pdb1a0l.	Aligned	length=	26	RMSD=	3.02,	Seq_ID=n_identical/n_aligned=	0.115	TM-score=	0.24739	TM-score=	0.08711
denv_46_1	A_pdb4bw7.	Aligned	length=	23	RMSD=	3.40,	Seq_ID=n_identical/n_aligned=	0.130	TM-score=	0.22122	TM-score=	0.11825
denv_46_1	A_pdb1bh9.	Aligned	length=	23	RMSD=	3.06,	Seq_ID=n_identical/n_aligned=	0.087	TM-score=	0.25127	TM-score=	0.26418
denv_46_1	A_pdb2i1n.	Aligned	length=	24	RMSD=	2.60,	Seq_ID=n_identical/n_aligned=	0.042	TM-score=	0.32836	TM-score=	0.18209
denv_46_1	A_pdb2kay.	Aligned	length=	21	RMSD=	2.48,	Seq_ID=n_identical/n_aligned=	0.048	TM-score=	0.23615	TM-score=	0.16629
denv_46_1	A_pdb2m1l.	Aligned	length=	18	RMSD=	2.82,	Seq_ID=n_identical/n_aligned=	0.167	TM-score=	0.20771	TM-score=	0.16633
denv_46_1	A_pdb1anw.	Aligned	length=	19	RMSD=	3.07,	Seq_ID=n_identical/n_aligned=	0.105	TM-score=	0.25490	TM-score=	0.05127
denv_46_1	A_pdb4d2g.	Aligned	length=	26	RMSD=	3.20,	Seq_ID=n_identical/n_aligned=	0.154	TM-score=	0.22986	TM-score=	0.08119
denv_46_1	A_pdb4o9b.	Aligned	length=	10	RMSD=	1.71,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.17928	TM-score=	0.09281
denv_46_1	A_pdb4eev.	Aligned	length=	24	RMSD=	3.41,	Seq_ID=n_identical/n_aligned=	0.042	TM-score=	0.23493	TM-score=	0.06848
denv_46_1	A_pdb4awa.	Aligned	length=	22	RMSD=	3.21,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.30605	TM-score=	0.06971
denv_46_1	A_pdb6fe7.	Aligned	length=	26	RMSD=	3.64,	Seq_ID=n_identical/n_aligned=	0.038	TM-score=	0.26404	TM-score=	0.06399
denv_46_1	A_pdb6cs2.	Aligned	length=	24	RMSD=	3.00,	Seq_ID=n_identical/n_aligned=	0.083	TM-score=	0.21432	TM-score=	0.02485
denv_46_1	A_pdb6qvd.	Aligned	length=	23	RMSD=	3.21,	Seq_ID=n_identical/n_aligned=	0.043	TM-score=	0.24320	TM-score=	0.03460
denv_46_1	8_pdb6ff4.	Aligned	length=	19	RMSD=	2.74,	Seq_ID=n_identical/n_aligned=	0.053	TM-score=	0.23424	TM-score=	0.10485
denv_46_1	A_pdb2qp6.	Aligned	length=	20	RMSD=	2.82,	Seq_ID=n_identical/n_aligned=	0.050	TM-score=	0.24992	TM-score=	0.06508
denv_46_1	A_pdb2vdk.	Aligned	length=	23	RMSD=	2.88,	Seq_ID=n_identical/n_aligned=	0.043	TM-score=	0.29440	TM-score=	0.04522
denv_46_1	A_pdb2ncv.	Aligned	length=	28	RMSD=	3.28,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.25909	TM-score=	0.05703
denv_46_1	A_pdb5fw9.	Aligned	length=	22	RMSD=	2.99,	Seq_ID=n_identical/n_aligned=	0.045	TM-score=	0.20893	TM-score=	0.21007
denv_46_1	A_pdb5gs2.	Aligned	length=	27	RMSD=	2.90,	Seq_ID=n_identical/n_aligned=	0.037	TM-score=	0.23795	TM-score=	0.06357
denv_46_1	A_pdb6j2e.	Aligned	length=	24	RMSD=	3.40,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.24780	TM-score=	0.07035
denv_46_1	A_pdb3wyk.	Aligned	length=	23	RMSD=	3.25,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.23179	TM-score=	0.06074
denv_46_1	A_pdb5h37.	Aligned	length=	18	RMSD=	2.36,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.23877	TM-score=	0.03321
denv_46_1	A_pdb5cgc.	Aligned	length=	25	RMSD=	3.45,	Seq_ID=n_identical/n_aligned=	0.040	TM-score=	0.28176	TM-score=	0.05180
denv_46_1	A_pdb2lo4.	Aligned	length=	23	RMSD=	2.83,	Seq_ID=n_identical/n_aligned=	0.130	TM-score=	0.28310	TM-score=	0.07089
denv_46_1	A_pdb6z88.	Aligned	length=	23	RMSD=	2.75,	Seq_ID=n_identical/n_aligned=	0.087	TM-score=	0.22944	TM-score=	0.10580
denv_46_1	A_pdb5gik.	Aligned	length=	22	RMSD=	3.05,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.22159	TM-score=	0.10869
denv_46_1	A_pdb7a41.	Aligned	length=	20	RMSD=	3.01,	Seq_ID=n_identical/n_aligned=	0.100	TM-score=	0.28868	TM-score=	0.04908
denv_46_1	A_pdb2nc3.	Aligned	length=	28	RMSD=	2.57,	Seq_ID=n_identical/n_aligned=	0.071	TM-score=	0.31051	TM-score=	0.03938
denv_46_1	A_pdb4ojn.	Aligned	length=	21	RMSD=	2.82,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.27212	TM-score=	0.05522
denv_46_1	A_pdb3d95.	Aligned	length=	23	RMSD=	3.64,	Seq_ID=n_identical/n_aligned=	0.087	TM-score=	0.24794	TM-score=	0.11917
denv_46_1	A_pdb5pqm.	Aligned	length=	20	RMSD=	3.23,	Seq_ID=n_identical/n_aligned=	0.050	TM-score=	0.24541	TM-score=	0.11934
denv_46_1	A_pdb6hr2.	Aligned	length=	21	RMSD=	2.69,	Seq_ID=n_identical/n_aligned=	0.048	TM-score=	0.33021	TM-score=	0.13902
denv_46_1	A_pdb1f9x.	Aligned	length=	23	RMSD=	3.62,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.21599	TM-score=	0.12987
denv_46_1	A_pdb5pc7.	Aligned	length=	19	RMSD=	2.82,	Seq_ID=n_identical/n_aligned=	0.105	TM-score=	0.24598	TM-score=	0.12472
denv_46_1	A_pdb1g7g.	Aligned	length=	23	RMSD=	3.07,	Seq_ID=n_identical/n_aligned=	0.087	TM-score=	0.25537	TM-score=	0.06492
denv_46_1	A_pdb6pul.	Aligned	length=	17	RMSD=	3.23,	Seq_ID=n_identical/n_aligned=	0.059	TM-score=	0.20641	TM-score=	0.05259
denv_46_1	A_pdb4b7l.	Aligned	length=	24	RMSD=	2.73,	Seq_ID=n_identical/n_aligned=	0.042	TM-score=	0.27481	TM-score=	0.06389
denv_46_1	A_pdb5kfe.	Aligned	length=	26	RMSD=	3.23,	Seq_ID=n_identical/n_aligned=	0.077	TM-score=	0.26884	TM-score=	0.05217
denv_46_1	B_pdb2io2.	Aligned	length=	25	RMSD=	3.38,	Seq_ID=n_identical/n_aligned=	0.080	TM-score=	0.19989	TM-score=	0.18809
denv_46_1	A_pdb4bcf.	Aligned	length=	23	RMSD=	3.32,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.23179	TM-score=	0.06199
denv_46_1	A_pdb4dcp.	Aligned	length=	22	RMSD=	2.90,	Seq_ID=n_identical/n_aligned=	0.045	TM-score=	0.24205	TM-score=	0.11970
denv_46_1	B_pdb1am9.	Aligned	length=	21	RMSD=	2.72,	Seq_ID=n_identical/n_aligned=	0.095	TM-score=	0.18612	TM-score=	0.17372
denv_46_1	B_pdb1hlg.	Aligned	length=	23	RMSD=	3.70,	Seq_ID=n_identical/n_aligned=	0.043	TM-score=	0.23954	TM-score=	0.05119
denv_46_1	A_pdb2iyb.	Aligned	length=	21	RMSD=	2.67,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.31593	TM-score=	0.14189
denv_46_1	A_pdb1c1y.	Aligned	length=	24	RMSD=	3.41,	Seq_ID=n_identical/n_aligned=	0.042	TM-score=	0.22205	TM-score=	0.10521
denv_46_1	B_pdb2knc.	Aligned	length=	28	RMSD=	2.58,	Seq_ID=n_identical/n_aligned=	0.036	TM-score=	0.41017	TM-score=	0.01046
denv_46_1	A_pdb3cs9.	Aligned	length=	17	RMSD=	2.38,	Seq_ID=n_identical/n_aligned=	0.118	TM-score=	0.25988	TM-score=	0.05639
denv_46_1	A_pdb4x9w.	Aligned	length=	23	RMSD=	3.55,	Seq_ID=n_identical/n_aligned=	0.130	TM-score=	0.19516	TM-score=	0.07922
denv_46_1	A_pdb7nq4.	Aligned	length=	28	RMSD=	3.71,	Seq_ID=n_identical/n_aligned=	0.107	TM-score=	0.23264	TM-score=	0.05877
denv_46_1	A_pdb2n3u.	Aligned	length=	21	RMSD=	1.98,	Seq_ID=n_identical/n_aligned=	0.095	TM-score=	0.28079	TM-score=	0.13556
denv_46_1	B_pdb2pcu.	Aligned	length=	5	RMSD=	1.16,	Seq_ID=n_identical/n_aligned=	0.200	TM-score=	0.13255	TM-score=	0.54425
denv_46_1	A_pdb1ba4.	Aligned	length=	24	RMSD=	2.91,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.24271	TM-score=	0.05216
denv_46_1	A_pdb5l5a.	Aligned	length=	22	RMSD=	3.38,	Seq_ID=n_identical/n_aligned=	0.136	TM-score=	0.26182	TM-score=	0.07099
denv_46_1	8_pdb5oom.	Aligned	length=	13	RMSD=	1.85,	Seq_ID=n_identical/n_aligned=	0.077	TM-score=	0.20562	TM-score=	0.10838
denv_46_1	A_pdb5glj.	Aligned	length=	25	RMSD=	3.21,	Seq_ID=n_identical/n_aligned=	0.040	TM-score=	0.24480	TM-score=	0.17502
denv_46_1	A_pdb2n3j.	Aligned	length=	25	RMSD=	2.99,	Seq_ID=n_identical/n_aligned=	0.040	TM-score=	0.22493	TM-score=	0.17373
denv_46_1	A_pdb4ay2.	Aligned	length=	21	RMSD=	2.77,	Seq_ID=n_identical/n_aligned=	0.190	TM-score=	0.35584	TM-score=	0.03080
denv_46_1	B_pdb2iui.	Aligned	length=	26	RMSD=	3.46,	Seq_ID=n_identical/n_aligned=	0.115	TM-score=	0.24726	TM-score=	0.15252
denv_46_1	A_pdb5exo.	Aligned	length=	26	RMSD=	3.61,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.25648	TM-score=	0.13114
denv_46_1	A_pdb5dfw.	Aligned	length=	18	RMSD=	3.60,	Seq_ID=n_identical/n_aligned=	0.167	TM-score=	0.27915	TM-score=	0.13751
denv_46_1	A_pdb2lax.	Aligned	length=	17	RMSD=	2.34,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.22888	TM-score=	0.23091
denv_46_1	A_pdb2jev.	Aligned	length=	22	RMSD=	3.26,	Seq_ID=n_identical/n_aligned=	0.091	TM-score=	0.24380	TM-score=	0.10090
denv_46_1	A_pdb3tn8.	Aligned	length=	23	RMSD=	3.11,	Seq_ID=n_identical/n_aligned=	0.043	TM-score=	0.23051	TM-score=	0.06330
denv_46_1	A_pdb2l9u.	Aligned	length=	9	RMSD=	2.21,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.19740	TM-score=	0.15543
denv_46_1	A_pdb5k1b.	Aligned	length=	22	RMSD=	2.76,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.29498	TM-score=	0.07118
denv_46_1	A_pdb6if9.	Aligned	length=	28	RMSD=	2.19,	Seq_ID=n_identical/n_aligned=	0.036	TM-score=	0.40492	TM-score=	0.00774
denv_46_1	A_pdb6gqs.	Aligned	length=	25	RMSD=	2.64,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.27676	TM-score=	0.09062
denv_46_1	A_pdb4wkf.	Aligned	length=	22	RMSD=	3.19,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.20098	TM-score=	0.05067
denv_46_1	A_pdb4bkw.	Aligned	length=	26	RMSD=	3.64,	Seq_ID=n_identical/n_aligned=	0.038	TM-score=	0.21068	TM-score=	0.04582
denv_46_1	A_pdb5q1m.	Aligned	length=	25	RMSD=	3.61,	Seq_ID=n_identical/n_aligned=	0.040	TM-score=	0.29266	TM-score=	0.06038
denv_46_1	A_pdb6ck6.	Aligned	length=	22	RMSD=	3.12,	Seq_ID=n_identical/n_aligned=	0.091	TM-score=	0.24416	TM-score=	0.06728
denv_46_1	A_pdb3s5f.	Aligned	length=	19	RMSD=	2.22,	Seq_ID=n_identical/n_aligned=	0.053	TM-score=	0.32631	TM-score=	0.13121
denv_46_1	A_pdb2k6b.	Aligned	length=	27	RMSD=	2.76,	Seq_ID=n_identical/n_aligned=	0.074	TM-score=	0.33013	TM-score=	0.01156
denv_46_1	A_pdb1hki.	Aligned	length=	23	RMSD=	3.90,	Seq_ID=n_identical/n_aligned=	0.043	TM-score=	0.22464	TM-score=	0.05042
denv_46_1	B_pdb2onm.	Aligned	length=	23	RMSD=	3.14,	Seq_ID=n_identical/n_aligned=	0.130	TM-score=	0.33489	TM-score=	0.04171
denv_46_1	A_pdb5pct.	Aligned	length=	19	RMSD=	2.85,	Seq_ID=n_identical/n_aligned=	0.105	TM-score=	0.24431	TM-score=	0.12432
denv_46_1	A_pdb7a49.	Aligned	length=	18	RMSD=	2.77,	Seq_ID=n_identical/n_aligned=	0.056	TM-score=	0.29031	TM-score=	0.04744
denv_46_1	A_pdb3s7f.	Aligned	length=	24	RMSD=	3.08,	Seq_ID=n_identical/n_aligned=	0.083	TM-score=	0.24785	TM-score=	0.04912
denv_46_1	A_pdb6jvf.	Aligned	length=	16	RMSD=	1.92,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.24100	TM-score=	0.08993
denv_46_1	A_pdb5c14.	Aligned	length=	22	RMSD=	3.03,	Seq_ID=n_identical/n_aligned=	0.091	TM-score=	0.25772	TM-score=	0.08777
denv_46_1	A_pdb5q3x.	Aligned	length=	25	RMSD=	3.62,	Seq_ID=n_identical/n_aligned=	0.040	TM-score=	0.29116	TM-score=	0.06035
denv_46_1	A_pdb6fge.	Aligned	length=	27	RMSD=	3.26,	Seq_ID=n_identical/n_aligned=	0.074	TM-score=	0.25932	TM-score=	0.06563
denv_46_1	A_pdb2pfr.	Aligned	length=	24	RMSD=	2.83,	Seq_ID=n_identical/n_aligned=	0.125	TM-score=	0.27663	TM-score=	0.07090
denv_46_1	B_pdb2h2k.	Aligned	length=	25	RMSD=	3.78,	Seq_ID=n_identical/n_aligned=	0.160	TM-score=	0.26968	TM-score=	0.16640
denv_46_1	A_pdb1bh5.	Aligned	length=	18	RMSD=	2.78,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.23638	TM-score=	0.08016
denv_46_1	A_pdb6ddf.	Aligned	length=	23	RMSD=	3.07,	Seq_ID=n_identical/n_aligned=	0.043	TM-score=	0.20816	TM-score=	0.08430
denv_46_1	A_pdb3tc5.	Aligned	length=	26	RMSD=	3.32,	Seq_ID=n_identical/n_aligned=	0.077	TM-score=	0.20626	TM-score=	0.12598
denv_46_1	A_pdb6fqt.	Aligned	length=	20	RMSD=	3.11,	Seq_ID=n_identical/n_aligned=	0.050	TM-score=	0.25390	TM-score=	0.12422
denv_46_1	A_pdb5cs3.	Aligned	length=	26	RMSD=	3.06,	Seq_ID=n_identical/n_aligned=	0.038	TM-score=	0.24759	TM-score=	0.11421
denv_46_1	A_pdb5por.	Aligned	length=	21	RMSD=	3.39,	Seq_ID=n_identical/n_aligned=	0.048	TM-score=	0.22605	TM-score=	0.12195
denv_46_1	B_pdb2i2y.	Aligned	length=	26	RMSD=	1.93,	Seq_ID=n_identical/n_aligned=	0.038	TM-score=	0.35254	TM-score=	0.00635
denv_46_1	B_pdb2k2i.	Aligned	length=	28	RMSD=	2.33,	Seq_ID=n_identical/n_aligned=	0.000	TM-score=	0.34036	TM-score=	0.01922
